date, pm25, pm10, o3, no2, so2, co
2023/4/9, 94, 43, 33, 7, 9, 6
2023/4/10, 75, 39, 27, 6, 6, 5
2023/4/11, 65, 32, 28, 6, 3, 4
2023/4/12, 49, 38, 33, 8, 6, 4
2023/4/13, 58, 38, 30, 10, 4, 4
2023/4/14, 60, 43, 44, 12, 8, 5
2023/4/15, 70, 73, 35, 14, 8, 5
2023/4/16, 95, 88, 33, 10, 4, 5
2023/4/17, 98, 44, 41, 7, 6, 5
2023/4/18, 64, 38, 37, 10, 4, 5
2023/4/19, 68, 64, 38, 13, 5, 5
2023/4/20, 85, 57, 37, 10, 5, 4
2023/4/21, 94, 50, 32, 9, 4, 4
2023/4/22, 72, 47, 38, 9, 5, 5
2023/4/23, 79, 40, 32, 9, 5, 5
2023/4/24, 76, 50, 37, 10, 13, 5
2023/4/25, 78, 44, 36, 10, 8, 5
2023/4/26, 65, 65, 46, 15, 5, 5
2023/4/27, 83, 66, 43, 14, 8, 6
2023/4/28, 93, 61, 43, 17, 11, 6
2023/4/29, 93, 88, 35, 14, 12, 6
2023/4/30, 115, 65, 48, 11, 7, 6
2023/5/1, 90, 40, 36, 11, 8, 6
2023/5/2, 73, 49, 33, 9, 4, 6
2023/5/3, 72, 78, 44, 14, 9, 6
2023/5/4, 112, 66, 41, 15, 9, 7
2023/5/5, 115, 61, 45, 17, 8, 7
2023/5/6, 112, 64, 45, 13, 6, 6
2023/5/7, 121, 31, 39, 13, 8, 6
2023/5/8, 87, 65, 31, 15, 6, 6
2023/5/9, 77, 40, 28, 17, 5, 6
2023/5/10, 73, 46, 32, 22, 14, 7
2023/5/11, 81, 40, 41, 15, 9, 6
2023/5/12, 77, 50, 45, 16, 9, 7
2023/5/13, 85, 38, 30, 15, 6, 7
2023/5/14, 80, 34, 35, 8, 6, 6
2023/5/15, 66, 31, 30, 10, 5, 5
2023/5/16, 58, 39, 29, 14, 9, 6
2023/5/17, 71, 38, 34, 17, 10, 6
2023/5/18, 80, 39, 39, 11, 7, 6
2023/5/19, 79, 50, 34, 14, 13, 6
2023/5/20, 88, 58, 30, 10, 4, 6
2023/5/21, 94, 40, 29, 6, 3, 5
2023/5/22, 62, 40, 32, 8, 5, 6
2023/5/23, 65, 59, 37, 15, 4, 7
2023/5/24, 95, 53, 42, 11, 5, 7
2023/5/25, 89, 71, 40, 13, 7, 7
2023/5/26, 111, 66, 36, 8, 4, 6
2023/5/27, 100, 45, 35, 6, 3, 5
2023/5/28, 83, 39, 32, 6, 3, 4
2023/5/29, 73, 39, 29, 15, 7, 5
2023/5/30, 64, 40, 39, 10, 7, 5
2023/5/31, 68, 78, 24, 11, 5, 5
2023/6/1, 99, 57, 43, 14, 6, 5
2023/6/2, 96, 69, 38, 13, 12, 6
2023/6/3, 118, 77, 38, 11, 5, 6
2023/6/4, 106, 61, 33, 11, 5, 5
2023/6/5, 84, 59, 32, 6, 6, 5
2023/6/6, 84, 59, 35, 7, 8, 5
2023/6/7, 88, 70, 42, 11, 5, 5
2023/6/8, 107, 57, 44, 16, 7, 6
2023/6/9, 106, 72, 43, 13, 11, 5
2023/6/10, 117, 59, 48, 12, 8, 5
2023/6/11, 102, 63, 54, 11, 11, 5
2023/6/12, 92, 82, 39, 13, 8, 5
2023/6/13, 100, 83, 45, 14, 6, 5
2023/6/14, 89, 87, 54, 16, 7, 5
2023/6/15, 102, 109, 49, 14, 7, 5
2023/6/16, 103, 70, 58, 12, 5, 6
2023/6/17, 120, 73, 48, 11, 3, 6
2023/6/18, 118, 83, 43, 11, 4, 6
2023/6/19, 117, 62, 43, 13, 5, 5
2023/6/20, 79, 85, 43, 14, 8, 5
2023/6/21, 98, 88, 37, 13, 4, 5
2023/6/22, 98, 91, 38, 14, 6, 5
2023/6/23, 101, 86, 31, 6, 7, 4
2023/6/24, 86, 97, 29, 9, 4, 4
2023/6/25, 114, 85, 25, 3, 3, 4
2023/6/26, 97, 49, 24, 6, 3, 4
2023/6/27, 58, 56, 31, 7, 3, 4
2023/6/28, 66, 51, 27, 5, 3, 4
2023/6/29, 76, 50, 22, 5, 3, 4
2023/6/30, 47, 37, 25, 9, 3, 4
2023/7/1, 53, 58, 31, 11, 3, 4
2023/1/3, 44, 40, 20, 11, 5, 7
2023/1/4, 41, 56, 29, 13, 9, 6
2023/1/5, 74, 68, 26, 13, 4, 6
2023/1/6, 72, 55, 25, 13, 5, 6
2023/1/7, 65, 51, 29, 13, 6, 6
2023/1/8, 70, 46, 29, 11, 6, 5
2023/1/9, 56, 53, 30, 13, 8, 6
2023/1/10, 76, 63, 30, 15, 8, 7
2023/1/11, 96, 65, 31, 22, 17, 8
2023/1/12, 89, 67, 33, 17, 9, 7
2023/1/13, 94, 50, 26, 9, 7, 6
2023/1/14, 64, 67, 27, 18, 13, 8
2023/1/15, 85, 61, 37, 19, 16, 9
2023/1/16, 85, 63, 29, 19, 12, 8
2023/1/17, 91, 79, 46, 24, 11, 9
2023/1/18, 111, 68, 31, 20, 11, 8
2023/1/19, 102, 117, 32, 19, 8, 8
2023/1/20, 104, 74, 42, 19, 18, 9
2023/1/21, 134, 86, 17, 22, 4, 8
2023/1/22, 133, , , , , 
2023/1/25, 35, 70, 26, 14, 16, 7
2023/1/26, 77, 61, 22, 10, 5, 7
2023/1/27, 79, 60, 28, 17, 17, 9
2023/1/28, 96, 68, 34, 18, 9, 9
2023/1/29, 105, 60, 31, 15, 9, 7
2023/1/30, 83, 68, 31, 12, 15, 7
2023/1/31, 77, 88, 31, 16, 10, 8
2023/2/1, 89, 65, 39, 14, 7, 8
2023/2/2, 102, 71, 39, 16, 8, 8
2023/2/3, 91, 52, 15, 6, 3, 6
2023/2/4, 68, , , , , 
2023/2/6, 66, 49, 30, 12, 6, 5
