date, pm25, pm10, o3, no2, so2, co
2018/5/31, 59, 33, 43, 27, 2, 8
2018/6/1, 52, 39, 61, 24, 22, 7
2018/6/2, 73, 33, 57, 13, 4, 5
2018/6/3, 62, 25, 33, 10, 16, 5
2018/6/4, 47, 22, 49, 13, 4, 5
2018/6/5, 34, 40, 108, 25, 14, 8
2018/6/6, 77, 45, 100, 26, 24, 8
2018/6/7, 93, 39, 86, 19, 10, 6
2018/6/8, 78, 26, 55, 18, 9, 6
2018/6/9, 52, 30, 46, 19, 10, 6
2018/6/10, 69, 25, 73, 14, 2, 6
2018/6/11, 58, 34, 56, 23, 15, 8
2018/6/12, 78, 33, 24, 31, 7, 8
2018/6/13, 85, 22, 21, 27, 1, 9
2018/6/14, 62, 27, 24, 30, 2, 9
2018/6/15, 73, 34, 43, 32, 2, 11
2018/6/16, 87, 28, 49, 22, 1, 8
2018/6/17, 69, 17, 31, 19, 1, 8
2018/6/18, 45, 19, 11, 24, 1, 9
2018/6/19, 51, 19, 35, 22, 2, 8
2018/6/20, 46, 24, 37, 21, 2, 6
2018/6/21, 50, 31, 29, 26, 1, 9
2018/6/22, 66, 18, 28, 18, 1, 7
2018/6/23, 39, , , , , 
2018/6/25, 50, 32, 54, 29, 2, 9
2018/6/26, 74, 33, 64, 24, 2, 9
2018/6/27, 81, 33, 64, 25, 2, 9
2018/6/28, 73, 23, 50, 24, 2, 8
2018/6/29, 57, 26, 5, 26, 7, 11
2018/6/30, 57, , , , , 
2018/1/9, 57, 45, 37, 38, 16, 9
2018/1/10, 86, 53, 56, 51, 14, 13
2018/1/11, 104, 65, 61, 56, 5, 13
2018/1/12, 126, 39, 38, 31, 14, 6
2018/1/13, 71, 49, 38, 34, 24, 9
2018/1/14, 82, 38, 34, 22, 28, 5
2018/1/15, 82, 50, 34, 44, 27, 11
2018/1/16, 96, 58, 35, 43, 13, 11
2018/1/17, 100, 44, 44, 33, 5, 8
2018/1/18, 79, 50, 53, 41, 18, 10
2018/1/19, 97, 56, 58, 49, 3, 12
2018/1/20, 108, 41, 45, 34, 2, 10
2018/1/21, 74, 34, 45, 25, 3, 8
2018/1/22, 66, 41, 50, 30, 10, 9
2018/1/23, 71, 55, 51, 33, 26, 9
2018/1/24, 105, 40, 33, 28, 6, 8
2018/1/25, 87, 29, 30, 23, 6, 5
2018/1/26, 60, 46, 39, 33, 7, 11
2018/1/27, 99, 40, 42, 30, 4, 8
2018/1/28, 89, 24, 16, 16, 12, 4
2018/1/29, 58, 17, 17, 17, , 4
2018/1/30, 30, 26, 11, 30, 16, 6
2018/1/31, 49, 37, , 33, 16, 10
2018/2/1, 70, 34, , 38, 2, 14
2018/2/2, 60, 43, , 24, 12, 6
2018/2/3, 61, 43, , 28, 13, 7
2018/2/4, 91, 36, , 26, 6, 8
2018/2/5, 75, 28, , 20, 3, 6
2018/2/6, 57, 41, , 35, 5, 9
2018/2/7, 81, 46, , 32, 7, 9
2018/2/8, 83, 32, , 17, 2, 6
2018/2/9, 61, 30, , 28, 7, 9
2018/2/10, 64, 23, , 22, 3, 7
2018/2/11, 56, 19, , 17, 8, 8
2018/2/12, 45, 33, , 24, 6, 8
2018/2/13, 70, 37, , 27, 7, 9
2018/2/14, 73, 34, 63, 22, 16, 7
2018/2/15, 68, 37, 57, 29, 21, 8
2018/2/16, 70, 40, 77, 38, 11, 11
2018/2/17, 69, 39, 58, 31, 11, 9
2018/2/18, 73, 35, 58, 29, 14, 8
2018/2/19, 76, 40, 64, 27, 13, 8
2018/2/20, 79, 31, 57, 20, 2, 6
2018/2/21, 64, 39, 77, 30, 11, 8
2018/2/22, 80, 47, 72, 35, 3, 10
2018/2/23, 95, 50, 73, 39, 12, 11
2018/2/24, 101, 51, 92, 36, 7, 10
2018/2/25, 107, 27, 74, 21, 4, 7
2018/2/26, 67, 33, 57, 25, 3, 7
2018/2/27, 69, 41, 73, 27, 5, 9
2018/2/28, 86, 43, 96, 32, 4, 8
2018/3/1, 84, 46, 64, 25, 7, 7
2018/3/2, 84, 49, 77, 24, 8, 7
2018/3/3, 94, 43, 62, 26, 24, 7
2018/3/4, 75, 34, 75, 25, 3, 8
2018/3/5, 64, 47, 71, 36, 4, 11
2018/3/6, 88, 44, 59, 29, 4, 9
2018/3/7, 79, 45, 50, 25, 10, 7
2018/3/8, 88, 23, 7, 20, 5, 6
2018/3/9, 53, 42, 44, 28, 3, 9
2018/3/10, 78, 43, 92, 33, 2, 11
2018/3/11, 87, 32, 72, 24, 3, 8
2018/3/12, 65, 37, 61, 24, 4, 8
2018/3/13, 70, 44, 47, 30, 9, 10
2018/3/14, 81, 45, 69, 33, 17, 11
2018/3/15, 91, 42, 54, 34, 3, 11
2018/3/16, 82, 39, 55, 34, 2, 11
2018/3/17, 76, 36, 48, 28, 4, 9
2018/3/18, 71, 27, 59, 19, 2, 6
2018/3/19, 60, 29, 68, 20, 1, 7
2018/3/20, 60, 41, 87, 29, 4, 11
2018/3/21, 75, 49, 68, 26, 5, 8
2018/3/22, 92, 29, 35, 26, 5, 7
2018/3/23, 52, 34, 49, 22, 14, 5
2018/3/24, 64, 25, 37, 23, 2, 6
2018/3/25, 38, 22, 68, 23, 4, 6
2018/3/26, 44, 40, 73, 29, 3, 8
2018/3/27, 77, 45, 72, 28, 2, 7
2018/3/28, 82, 44, 47, 21, 5, 6
2018/3/29, 71, 37, 57, 20, 2, 6
2018/3/30, 72, 28, 51, 13, 9, 4
2018/3/31, 61, 20, 53, 14, 4, 3
2018/4/1, 44, 21, 56, 20, 2, 5
2017/10/2, 27, 17, 18, 19, 1, 6
2017/10/3, 34, 20, 23, 19, , 6
2017/10/4, 39, 16, 14, 15, 1, 6
2017/10/5, 28, 16, 24, 13, 2, 5
2017/10/6, 31, 19, 26, 18, 4, 6
2017/10/7, 32, 29, 44, 27, 4, 10
2017/10/8, 55, 20, 45, 20, 1, 8
2017/10/9, 55, 27, 63, 26, , 9
2017/10/10, 65, 21, 31, 17, 2, 6
2017/10/11, 41, 14, 22, 16, 3, 6
2017/10/12, 33, 18, 18, 18, 1, 6
2017/10/13, 38, 24, 26, 18, 2, 7
2017/10/14, 43, 21, 54, 18, 3, 6
2017/10/15, 49, 25, 49, 15, 6, 7
2017/10/16, 65, 12, 17, 15, , 5
2017/10/17, 32, 22, 27, 20, , 7
2017/10/18, 41, 34, 48, 23, 4, 8
2017/10/19, 74, 38, 56, 30, 9, 10
2017/10/20, 80, 35, 57, 28, 6, 10
2017/10/21, 70, 36, 64, 32, 9, 11
2017/10/22, 72, 25, 40, 22, 2, 8
2017/10/23, 51, 21, 21, 19, 1, 7
2017/10/24, 36, 26, 26, 16, 2, 7
2017/10/25, 49, 19, 31, 18, 5, 5
2017/10/26, 37, 41, 68, 44, 12, 11
2017/10/27, 87, 42, 52, 38, 9, 10
2017/10/28, 78, 31, 72, 23, 2, 6
2017/10/29, 67, 32, 73, 25, 4, 7
2017/10/30, 78, 39, 66, 31, 2, 8
2017/10/31, 92, 49, 42, 39, 3, 11
2017/11/1, 108, 51, 8, 45, 6, 13
2017/11/2, 117, 40, 52, 26, 4, 8
2017/11/3, 92, 23, 36, 24, 2, 7
2017/11/4, 46, 27, 33, 25, 24, 6
2017/11/5, 54, 34, 60, 26, 27, 7
2017/11/6, 80, 39, 55, 34, 18, 10
2017/11/7, 75, 42, 32, 31, 8, 9
2017/11/8, 51, 45, 40, 37, 26, 9
2017/11/9, 71, 54, 48, 30, 22, 8
2017/11/10, 108, 40, 48, 27, 19, 8
2017/11/11, 82, 31, 55, 19, 12, 5
2017/11/12, 64, 31, 43, 15, 7, 5
2017/11/13, 62, 18, 26, 15, 2, 4
2017/11/14, 26, 16, 31, 16, 1, 4
2017/11/15, 24, 35, 31, 26, 27, 7
2017/11/16, 69, 37, 38, 36, 18, 10
2017/11/17, 67, 40, 36, 34, 27, 9
2017/11/18, 79, 40, 34, 33, 17, 9
2017/11/19, 68, 18, 32, 13, 5, 4
2017/11/20, 40, 36, 43, 23, 7, 7
2017/11/21, 76, 41, 1, 40, 5, 23
2017/11/22, 87, 37, 39, 22, 6, 5
2017/11/23, 53, 50, 45, 35, 10, 10
2017/11/24, 86, 62, 55, 54, 6, 12
2017/11/25, 125, 53, 52, 43, 15, 10
2017/11/26, 98, 28, 37, 25, 5, 8
2017/11/27, 48, 33, 32, 30, 9, 8
2017/11/28, 64, 52, 44, 46, 23, 11
2017/11/29, 98, 47, 7, 42, 30, 12
2017/11/30, 81, 43, , 30, 18, 6
2017/12/1, 79, 46, , 46, 16, 10
2017/12/2, 87, , , , , 
2017/12/6, 109, 58, , 56, 26, 13
2017/12/7, 114, 42, , 38, 3, 12
2017/12/8, 71, 28, , 28, 2, 7
2017/12/9, 48, 31, , 24, 17, 5
2017/12/10, 54, 28, , 23, 29, 5
2017/12/11, 57, 49, , 53, 27, 11
2017/12/12, 102, 46, , 37, 28, 11
2017/12/13, 84, 54, , 63, 27, 17
